Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,417563,-,-,-,48.69,2.14,0,156,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Wind Direction,Pressure,Dew Point,Surface Albedo
2020,1,14,1,30,0,0,0,4.9,7.1000000000000005,198,990,2.4000000000000004,0.12
2020,1,14,2,30,0,0,0,4.9,7.300000000000001,198,989,2.4000000000000004,0.12
2020,1,14,3,30,0,0,0,4.9,7.300000000000001,198,989,2.7,0.12
2020,1,14,4,30,0,0,0,5,7.300000000000001,198,989,3,0.12
2020,1,14,5,30,0,0,0,5.300000000000001,7.4,199,989,3.2,0.12
2020,1,14,6,30,0,0,0,5.5,7.5,200,989,3.5,0.12
2020,1,14,7,30,0,0,0,5.7,7.6000000000000005,200,990,3.7,0.12
2020,1,14,8,30,9,0,9,6.1000000000000005,7.7,200,990,3.9000000000000004,0.12
2020,1,14,9,30,16,0,16,6.6000000000000005,7.9,201,990,4,0.12
2020,1,14,10,30,25,0,25,7.2,8.1,203,991,4.1000000000000005,0.12
2020,1,14,11,30,35,0,35,7.800000000000001,8.4,205,991,4.2,0.12
2020,1,14,12,30,32,0,32,8.3,8.700000000000001,207,990,4.5,0.12
2020,1,14,13,30,28,0,28,8.5,8.6,208,990,5,0.12
2020,1,14,14,30,27,0,27,8.5,8.4,208,991,5.5,0.12
2020,1,14,15,30,19,0,19,8.3,8.200000000000001,207,991,5.800000000000001,0.12
2020,1,14,16,30,0,0,0,8.1,7.9,206,991,5.800000000000001,0.12
2020,1,14,17,30,0,0,0,8.1,7.6000000000000005,205,991,6,0.12
2020,1,14,18,30,0,0,0,8.1,7.300000000000001,205,992,6,0.12
2020,1,14,19,30,0,0,0,8.1,7.1000000000000005,204,992,6,0.12
2020,1,14,20,30,0,0,0,8.200000000000001,7,203,992,6,0.12
2020,1,14,21,30,0,0,0,8.1,7,203,992,6.1000000000000005,0.12
2020,1,14,22,30,0,0,0,7.7,6.9,203,993,6.1000000000000005,0.12
2020,1,14,23,30,0,0,0,7,6.7,202,992,5.9,0.12
2020,1,15,0,30,0,0,0,6.4,6.4,198,992,5.6000000000000005,0.12
2020,1,15,1,30,0,0,0,5.9,6.300000000000001,197,992,5.4,0.12
2020,1,15,2,30,0,0,0,5.6000000000000005,6.2,196,992,5.2,0.12
2020,1,15,3,30,0,0,0,5.300000000000001,6.2,196,992,5,0.12
2020,1,15,4,30,0,0,0,5.2,6.2,195,992,4.9,0.12
2020,1,15,5,30,0,0,0,5.1000000000000005,6.1000000000000005,192,992,4.7,0.12
2020,1,15,6,30,0,0,0,5.1000000000000005,6.300000000000001,191,993,4.6000000000000005,0.12
2020,1,15,7,30,0,0,0,5.300000000000001,6.4,191,993,4.5,0.12
2020,1,15,8,30,27,1,27,6.2,6.7,192,993,4.5,0.12
2020,1,15,9,30,86,15,84,7.800000000000001,7.300000000000001,195,993,4.800000000000001,0.12
2020,1,15,10,30,114,18,109,9.600000000000001,7.7,199,994,5.300000000000001,0.12
2020,1,15,11,30,85,3,84,11,8,206,994,5.7,0.12
2020,1,15,12,30,48,0,48,11.4,7.800000000000001,212,994,6.300000000000001,0.12
2020,1,15,13,30,32,0,32,11,7.300000000000001,215,994,6.9,0.12
2020,1,15,14,30,13,0,13,10.4,6.300000000000001,218,995,7.5,0.12
2020,1,15,15,30,9,0,9,9.9,5.4,224,997,8,0.12
2020,1,15,16,30,0,0,0,9.5,4.6000000000000005,236,998,8.4,0.12
2020,1,15,17,30,0,0,0,8.700000000000001,3.5,249,1000,8.5,0.12
2020,1,15,18,30,0,0,0,7.5,2.5,260,1001,7.5,0.12
2020,1,15,19,30,0,0,0,5.9,1.8,264,1002,5.9,0.12
2020,1,15,20,30,0,0,0,4.6000000000000005,1.5,262,1003,4.6000000000000005,0.12
2020,1,15,21,30,0,0,0,3.9000000000000004,1.4000000000000001,257,1004,3.9000000000000004,0.12
2020,1,15,22,30,0,0,0,3.6,1.3,245,1004,3.6,0.12
2020,1,15,23,30,0,0,0,3.5,1.4000000000000001,227,1005,3.5,0.12
2020,1,16,0,30,0,0,0,3.4000000000000004,1.4000000000000001,207,1005,3.4000000000000004,0.12
2020,1,16,1,30,0,0,0,3.5,1.6,188,1005,3.5,0.12
2020,1,16,2,30,0,0,0,3.8000000000000003,2.2,174,1005,3.8000000000000003,0.12
2020,1,16,3,30,0,0,0,3.8000000000000003,2.4000000000000004,165,1006,3.8000000000000003,0.12
2020,1,16,4,30,0,0,0,3.6,2.4000000000000004,159,1006,3.6,0.12
2020,1,16,5,30,0,0,0,3.6,2.5,155,1006,3.5,0.12
2020,1,16,6,30,0,0,0,3.9000000000000004,2.7,159,1005,3.8000000000000003,0.12
2020,1,16,7,30,0,0,0,4.6000000000000005,3.1,168,1005,4.4,0.12
2020,1,16,8,30,15,0,15,5.5,3.7,172,1005,5.2,0.12
2020,1,16,9,30,53,0,53,6.800000000000001,4.2,170,1005,6.1000000000000005,0.12
2020,1,16,10,30,168,82,145,8.700000000000001,4.9,169,1004,6.9,0.12
2020,1,16,11,30,297,528,120,10.700000000000001,5.4,169,1003,7.4,0.12
2020,1,16,12,30,334,776,64,12.200000000000001,5.7,172,1002,7.300000000000001,0.12
2020,1,16,13,30,299,757,60,12.700000000000001,5.800000000000001,175,1001,7.300000000000001,0.12
2020,1,16,14,30,220,686,51,12.200000000000001,5.300000000000001,175,1001,7.4,0.12
2020,1,16,15,30,110,516,37,10.600000000000001,4.800000000000001,171,1000,7.4,0.12
2020,1,16,16,30,0,0,0,9.1,4.7,166,999,7.2,0.12
2020,1,16,17,30,0,0,0,8.4,4.9,163,999,7.2,0.12
2020,1,16,18,30,0,0,0,7.800000000000001,5,164,999,7.1000000000000005,0.12
2020,1,16,19,30,0,0,0,7.300000000000001,4.800000000000001,168,999,7.1000000000000005,0.12
2020,1,16,20,30,0,0,0,6.800000000000001,4.7,173,998,6.800000000000001,0.12
2020,1,16,21,30,0,0,0,6.5,4.6000000000000005,178,998,6.5,0.12
2020,1,16,22,30,0,0,0,6.300000000000001,4.4,184,998,6.300000000000001,0.12
2020,1,16,23,30,0,0,0,6.1000000000000005,4.3,187,998,6.1000000000000005,0.12
2020,1,17,0,30,0,0,0,6,4.4,189,998,6,0.12
2020,1,17,1,30,0,0,0,6,4.3,189,998,5.9,0.12
2020,1,17,2,30,0,0,0,6.300000000000001,4.4,190,997,5.9,0.12
2020,1,17,3,30,0,0,0,6.7,4.7,196,997,6.2,0.12
2020,1,17,4,30,0,0,0,7.1000000000000005,4.9,205,997,6.7,0.12
2020,1,17,5,30,0,0,0,7.300000000000001,4.9,211,997,7,0.12
2020,1,17,6,30,0,0,0,7.4,4.7,214,997,7.2,0.12
2020,1,17,7,30,0,0,0,7.300000000000001,4.3,213,997,7.2,0.12
2020,1,17,8,30,9,0,9,7.4,4.3,216,998,7.2,0.12
2020,1,17,9,30,18,0,18,7.7,4.3,220,998,7.300000000000001,0.12
2020,1,17,10,30,20,0,20,8.3,4.5,229,999,7.4,0.12
2020,1,17,11,30,13,0,13,9.1,4.800000000000001,245,999,7.4,0.12
2020,1,17,12,30,7,0,7,9.4,5.300000000000001,262,999,6.9,0.12
2020,1,17,13,30,6,0,6,9.3,5.6000000000000005,272,999,5.7,0.12
2020,1,17,14,30,7,0,7,8.5,5.300000000000001,278,1000,4.3,0.12
2020,1,17,15,30,5,0,5,7,4.1000000000000005,277,1002,3.4000000000000004,0.12
2020,1,17,16,30,0,0,0,5.1000000000000005,2.7,269,1003,3.1,0.12
2020,1,17,17,30,0,0,0,4.6000000000000005,2.7,259,1003,3.1,0.12
2020,1,17,18,30,0,0,0,4.4,2.9000000000000004,251,1004,3.2,0.12
2020,1,17,19,30,0,0,0,4,3.2,244,1005,3.3000000000000003,0.12
2020,1,17,20,30,0,0,0,3.6,3.4000000000000004,238,1005,3.3000000000000003,0.12
2020,1,17,21,30,0,0,0,3.2,3.7,234,1006,3.2,0.12
2020,1,17,22,30,0,0,0,3,4.1000000000000005,233,1006,3,0.12
2020,1,17,23,30,0,0,0,2.9000000000000004,4.4,235,1006,2.9000000000000004,0.12
2020,1,18,0,30,0,0,0,2.7,4.3,236,1006,2.7,0.12
2020,1,18,1,30,0,0,0,2.6,4.4,240,1006,2.6,0.12
2020,1,18,2,30,0,0,0,2.6,4.4,245,1007,2.5,0.12
2020,1,18,3,30,0,0,0,2.5,4.1000000000000005,247,1007,2.4000000000000004,0.12
2020,1,18,4,30,0,0,0,2.4000000000000004,3.5,251,1007,2.4000000000000004,0.12
2020,1,18,5,30,0,0,0,2.3000000000000003,3.3000000000000003,255,1007,2.3000000000000003,0.12
2020,1,18,6,30,0,0,0,2.4000000000000004,3.2,258,1008,2.3000000000000003,0.12
2020,1,18,7,30,0,0,0,2.4000000000000004,2.9000000000000004,259,1008,2.3000000000000003,0.12
2020,1,18,8,30,11,0,11,2.7,2.7,258,1008,2.3000000000000003,0.12
2020,1,18,9,30,33,0,33,3.4000000000000004,2.4000000000000004,257,1009,2.7,0.12
2020,1,18,10,30,54,1,54,4.5,2.2,261,1009,3.3000000000000003,0.12
2020,1,18,11,30,47,0,47,5.7,2.1,276,1009,3.7,0.12
2020,1,18,12,30,31,0,31,6.9,2,300,1009,3.6,0.12
2020,1,18,13,30,45,0,45,7.4,2,324,1009,2.9000000000000004,0.12
2020,1,18,14,30,50,0,50,6.800000000000001,1.6,261,1009,2.8000000000000003,0.12
2020,1,18,15,30,32,0,32,5,1.1,18,1009,3.6,0.12
2020,1,18,16,30,3,0,3,3.4000000000000004,1.3,36,1009,2.4000000000000004,0.12
2020,1,18,17,30,0,0,0,2.7,1.4000000000000001,48,1010,2,0.12
2020,1,18,18,30,0,0,0,2.1,1.4000000000000001,54,1011,1.7000000000000002,0.12
2020,1,18,19,30,0,0,0,1.5,1.4000000000000001,54,1011,1.5,0.12
2020,1,18,20,30,0,0,0,0.9,1.5,48,1012,0.9,0.12
2020,1,18,21,30,0,0,0,0.1,1.6,41,1013,0.1,0.12
2020,1,18,22,30,0,0,0,-0.6000000000000001,1.7000000000000002,34,1013,-0.6000000000000001,0.12
2020,1,18,23,30,0,0,0,-1.1,1.9000000000000001,28,1014,-1.1,0.12
2020,1,19,0,30,0,0,0,-1,2.4000000000000004,22,1014,-1,0.12
2020,1,19,1,30,0,0,0,-0.6000000000000001,2.9000000000000004,17,1015,-0.6000000000000001,0.12
2020,1,19,2,30,0,0,0,-0.30000000000000004,3.1,14,1015,-0.30000000000000004,0.12
2020,1,19,3,30,0,0,0,-0.1,3.1,10,1016,-0.1,0.12
2020,1,19,4,30,0,0,0,0,3.2,9,1016,-0.1,0.12
2020,1,19,5,30,0,0,0,0,3.1,9,1017,0,0.12
2020,1,19,6,30,0,0,0,0.1,3.2,7,1018,-0.1,0.12
2020,1,19,7,30,0,0,0,0.5,3.4000000000000004,7,1019,0.2,0.12
2020,1,19,8,30,17,0,17,1.6,3.7,9,1020,0.9,0.12
2020,1,19,9,30,42,0,42,3.3000000000000003,4.2,13,1020,1.8,0.12
2020,1,19,10,30,30,0,30,5,5,20,1021,2.1,0.12
2020,1,19,11,30,26,0,26,6.1000000000000005,5.6000000000000005,22,1021,1.3,0.12
2020,1,19,12,30,26,0,26,6.6000000000000005,5.6000000000000005,23,1021,0.7000000000000001,0.12
2020,1,19,13,30,22,0,22,6.6000000000000005,5.4,24,1021,0.4,0.12
2020,1,19,14,30,14,0,14,5.9,4.800000000000001,24,1021,0.4,0.12
2020,1,19,15,30,6,0,6,4.3,3.6,21,1022,0.9,0.12
2020,1,19,16,30,2,0,2,2.7,3.1,17,1022,1,0.12
2020,1,19,17,30,0,0,0,2.3000000000000003,3.5,16,1023,1.1,0.12
2020,1,19,18,30,0,0,0,1.5,3.5,18,1024,1.1,0.12
2020,1,19,19,30,0,0,0,1.1,3.7,22,1024,1.1,0.12
2020,1,19,20,30,0,0,0,0.9,3.9000000000000004,25,1025,0.9,0.12
2020,1,19,21,30,0,0,0,1.1,4.1000000000000005,30,1025,1.1,0.12
2020,1,19,22,30,0,0,0,1.4000000000000001,4.1000000000000005,33,1025,1.3,0.12
2020,1,19,23,30,0,0,0,1.2000000000000002,3.7,30,1025,1.2000000000000002,0.12
2020,1,20,0,30,0,0,0,1,3.5,26,1025,0.8,0.12
2020,1,20,1,30,0,0,0,0.9,3.6,24,1026,0.7000000000000001,0.12
2020,1,20,2,30,0,0,0,1.1,3.7,26,1026,0.8,0.12
2020,1,20,3,30,0,0,0,1.1,3.9000000000000004,32,1026,0.9,0.12
2020,1,20,4,30,0,0,0,1,3.9000000000000004,36,1026,0.8,0.12
2020,1,20,5,30,0,0,0,0.9,3.8000000000000003,40,1027,0.8,0.12
2020,1,20,6,30,0,0,0,0.8,3.5,42,1027,0.6000000000000001,0.12
2020,1,20,7,30,0,0,0,0.6000000000000001,3.4000000000000004,45,1027,0.5,0.12
2020,1,20,8,30,21,0,21,0.7000000000000001,3.8000000000000003,47,1027,0.1,0.12
2020,1,20,9,30,81,1,81,1.2000000000000002,3.9000000000000004,48,1027,0,0.12
2020,1,20,10,30,159,15,155,2.2,3.9000000000000004,47,1027,0.4,0.12
2020,1,20,11,30,255,161,199,3.7,4.2,49,1027,0.8,0.12
2020,1,20,12,30,355,794,69,5.1000000000000005,4.7,54,1026,0.4,0.12
2020,1,20,13,30,321,780,63,5.5,4.7,54,1025,-0.1,0.12
2020,1,20,14,30,242,716,55,4.800000000000001,4.1000000000000005,52,1025,-0.1,0.12
2020,1,20,15,30,128,566,40,2.9000000000000004,2.7,48,1024,0.4,0.12
2020,1,20,16,30,18,186,13,0.6000000000000001,2.1,43,1024,0.2,0.12
2020,1,20,17,30,0,0,0,0,2.4000000000000004,42,1024,0,0.12
2020,1,20,18,30,0,0,0,-0.5,2.5,43,1025,-0.5,0.12
2020,1,20,19,30,0,0,0,-0.8,2.6,44,1025,-0.8,0.12
2020,1,20,20,30,0,0,0,-0.5,3,45,1025,-0.5,0.12
2020,1,20,21,30,0,0,0,-0.30000000000000004,3.3000000000000003,47,1025,-0.30000000000000004,0.12
2020,1,20,22,30,0,0,0,-0.5,3.1,47,1024,-0.5,0.12
2020,1,20,23,30,0,0,0,-0.7000000000000001,3,43,1024,-0.8,0.12
2020,1,21,0,30,0,0,0,-1.1,2.8000000000000003,40,1024,-1.1,0.12
2020,1,21,1,30,0,0,0,-1.4000000000000001,2.8000000000000003,37,1023,-1.5,0.12
2020,1,21,2,30,0,0,0,-1.7000000000000002,2.8000000000000003,34,1023,-1.8,0.12
2020,1,21,3,30,0,0,0,-2,2.8000000000000003,35,1022,-2.1,0.12
2020,1,21,4,30,0,0,0,-2.3000000000000003,2.8000000000000003,37,1022,-2.3000000000000003,0.12
2020,1,21,5,30,0,0,0,-2.5,2.8000000000000003,43,1022,-2.7,0.12
2020,1,21,6,30,0,0,0,-2.8000000000000003,2.5,53,1022,-2.9000000000000004,0.12
2020,1,21,7,30,0,0,0,-2.8000000000000003,2.5,62,1022,-3.3000000000000003,0.12
2020,1,21,8,30,31,0,31,-2.1,2.5,72,1022,-3.1,0.12
2020,1,21,9,30,132,68,118,-0.6000000000000001,2.5,82,1022,-2.5,0.12
2020,1,21,10,30,283,750,60,1,2.2,83,1022,-2,0.12
2020,1,21,11,30,344,799,64,2.4000000000000004,2,76,1022,-1.7000000000000002,0.12
2020,1,21,12,30,361,822,62,3.4000000000000004,2,61,1021,-1.5,0.12
2020,1,21,13,30,324,794,59,3.9000000000000004,2.2,52,1020,-1.7000000000000002,0.12
2020,1,21,14,30,244,724,52,3.4000000000000004,2,48,1020,-1.6,0.12
2020,1,21,15,30,131,573,39,1.3,1.3,48,1020,-0.5,0.12
2020,1,21,16,30,20,219,13,-1,1.3,51,1020,-1.8,0.12
2020,1,21,17,30,0,0,0,-1.7000000000000002,1.5,54,1020,-1.8,0.12
2020,1,21,18,30,0,0,0,-2.3000000000000003,1.6,58,1020,-2.3000000000000003,0.12
2020,1,21,19,30,0,0,0,-2.9000000000000004,1.5,61,1020,-2.9000000000000004,0.12
2020,1,21,20,30,0,0,0,-3.5,1.4000000000000001,64,1019,-3.5,0.12
2020,1,21,21,30,0,0,0,-3.8000000000000003,1.3,65,1019,-3.8000000000000003,0.12
2020,1,21,22,30,0,0,0,-3.9000000000000004,1.2000000000000002,62,1019,-3.9000000000000004,0.12
2020,1,21,23,30,0,0,0,-3.3000000000000003,1.4000000000000001,53,1018,-3.3000000000000003,0.12
2020,1,22,0,30,0,0,0,-2.7,2.1,41,1018,-2.7,0.12
2020,1,22,1,30,0,0,0,-2.6,2.5,31,1018,-2.8000000000000003,0.12
2020,1,22,2,30,0,0,0,-2.8000000000000003,2.5,25,1017,-2.9000000000000004,0.12
2020,1,22,3,30,0,0,0,-3,2.7,23,1017,-3.2,0.12
2020,1,22,4,30,0,0,0,-3.3000000000000003,2.6,25,1016,-3.5,0.12
2020,1,22,5,30,0,0,0,-3.3000000000000003,2.5,29,1016,-3.7,0.12
2020,1,22,6,30,0,0,0,-3.3000000000000003,2.6,36,1016,-3.7,0.12
2020,1,22,7,30,0,0,0,-3.1,2.8000000000000003,46,1016,-3.7,0.12
2020,1,22,8,30,27,0,27,-2.6,3.1,54,1016,-3.6,0.12
2020,1,22,9,30,103,6,102,-1.6,3,58,1017,-3.3000000000000003,0.12
2020,1,22,10,30,214,141,172,-0.2,3,59,1017,-2.7,0.12
2020,1,22,11,30,352,813,64,1.5,3.1,59,1016,-2.2,0.12
2020,1,22,12,30,363,793,71,2.5,3.2,56,1015,-1.9000000000000001,0.12
2020,1,22,13,30,328,767,68,2.9000000000000004,3.3000000000000003,54,1015,-1.6,0.12
2020,1,22,14,30,247,694,60,2.3000000000000003,2.8000000000000003,55,1014,-1.4000000000000001,0.12
2020,1,22,15,30,132,527,46,-0.2,1.8,56,1014,-1.2000000000000002,0.12
2020,1,22,16,30,20,144,15,-2.5,1.8,58,1014,-2.5,0.12
2020,1,22,17,30,0,0,0,-2.8000000000000003,2.2,59,1014,-2.8000000000000003,0.12
2020,1,22,18,30,0,0,0,-2.8000000000000003,2.6,59,1014,-2.8000000000000003,0.12
2020,1,22,19,30,0,0,0,-2.6,3,59,1015,-2.6,0.12
2020,1,22,20,30,0,0,0,-2.3000000000000003,3.3000000000000003,62,1015,-2.3000000000000003,0.12
2020,1,22,21,30,0,0,0,-2.2,3.2,67,1015,-2.2,0.12
2020,1,22,22,30,0,0,0,-2.3000000000000003,2.9000000000000004,67,1015,-2.3000000000000003,0.12
2020,1,22,23,30,0,0,0,-2.5,3,62,1014,-2.5,0.12
2020,1,23,0,30,0,0,0,-2.6,3.2,59,1014,-2.7,0.12
2020,1,23,1,30,0,0,0,-2.8000000000000003,3.3000000000000003,58,1013,-3,0.12
2020,1,23,2,30,0,0,0,-3,3.3000000000000003,58,1012,-3.2,0.12
2020,1,23,3,30,0,0,0,-3.3000000000000003,3.3000000000000003,60,1012,-3.4000000000000004,0.12
2020,1,23,4,30,0,0,0,-3.5,3.4000000000000004,62,1012,-3.7,0.12
2020,1,23,5,30,0,0,0,-3.7,3.5,62,1011,-4,0.12
2020,1,23,6,30,0,0,0,-3.9000000000000004,3.4000000000000004,60,1011,-4.2,0.12
2020,1,23,7,30,0,0,0,-3.7,3.5,61,1011,-4.4,0.12
2020,1,23,8,30,41,1,41,-2.7,3.8000000000000003,67,1011,-4.2,0.12
2020,1,23,9,30,177,536,63,-1.1,3.8000000000000003,68,1011,-3.8000000000000003,0.12
2020,1,23,10,30,281,678,75,0.6000000000000001,3.6,67,1011,-3.2,0.12
2020,1,23,11,30,346,745,79,2.2,3.6,67,1010,-2.9000000000000004,0.12
2020,1,23,12,30,357,738,83,3.3000000000000003,3.6,69,1009,-2.8000000000000003,0.12
2020,1,23,13,30,324,722,77,3.5,3.5,66,1008,-2.2,0.12
2020,1,23,14,30,245,655,67,2.6,2.9000000000000004,63,1007,-1.5,0.12
2020,1,23,15,30,133,501,49,0,1.8,62,1007,-0.9,0.12
2020,1,23,16,30,22,142,16,-2.2,1.8,66,1007,-2.2,0.12
2020,1,23,17,30,0,0,0,-2.4000000000000004,2,73,1007,-2.4000000000000004,0.12
2020,1,23,18,30,0,0,0,-2.2,2.2,78,1007,-2.2,0.12
2020,1,23,19,30,0,0,0,-1.6,2.6,81,1007,-1.6,0.12
2020,1,23,20,30,0,0,0,-1.6,2.6,80,1006,-1.6,0.12
2020,1,23,21,30,0,0,0,-1.8,2.1,76,1006,-1.9000000000000001,0.12
2020,1,23,22,30,0,0,0,-1.9000000000000001,2,71,1006,-2.2,0.12
2020,1,23,23,30,0,0,0,-2,1.8,71,1005,-2.3000000000000003,0.12
2020,1,24,0,30,0,0,0,-2.2,1.6,72,1005,-2.4000000000000004,0.12
2020,1,24,1,30,0,0,0,-2.4000000000000004,1.4000000000000001,71,1005,-2.6,0.12
2020,1,24,2,30,0,0,0,-2.6,1.5,73,1005,-2.7,0.12
2020,1,24,3,30,0,0,0,-2.6,1.5,80,1004,-2.9000000000000004,0.12
2020,1,24,4,30,0,0,0,-2.6,1.6,86,1004,-3,0.12
2020,1,24,5,30,0,0,0,-2.5,1.6,91,1004,-2.9000000000000004,0.12
2020,1,24,6,30,0,0,0,-2.2,1.7000000000000002,100,1004,-2.8000000000000003,0.12
2020,1,24,7,30,0,0,0,-1.9000000000000001,1.7000000000000002,110,1004,-2.5,0.12
2020,1,24,8,30,16,0,16,-1.2000000000000002,1.7000000000000002,118,1004,-2.1,0.12
2020,1,24,9,30,40,0,40,-0.5,1.4000000000000001,122,1005,-1.5,0.12
2020,1,24,10,30,61,0,61,0.30000000000000004,1.2000000000000002,126,1005,-0.8,0.12
2020,1,24,11,30,72,0,72,0.9,1,131,1004,-0.2,0.12
2020,1,24,12,30,71,0,71,1.4000000000000001,0.9,134,1004,0.30000000000000004,0.12
2020,1,24,13,30,55,0,55,1.5,0.7000000000000001,126,1003,0.7000000000000001,0.12
2020,1,24,14,30,37,0,37,1.3,0.6000000000000001,112,1003,0.8,0.12
2020,1,24,15,30,20,0,20,0.8,0.5,106,1003,0.8,0.12
2020,1,24,16,30,4,0,4,0.5,0.7000000000000001,107,1003,0.5,0.12
2020,1,24,17,30,0,0,0,0.5,0.8,115,1003,0.5,0.12
2020,1,24,18,30,0,0,0,0.5,0.9,125,1003,0.5,0.12
2020,1,24,19,30,0,0,0,0.5,0.9,135,1004,0.5,0.12
2020,1,24,20,30,0,0,0,0.6000000000000001,0.9,144,1004,0.6000000000000001,0.12
2020,1,24,21,30,0,0,0,0.8,0.8,152,1004,0.8,0.12
2020,1,24,22,30,0,0,0,0.7000000000000001,0.7000000000000001,159,1003,0.7000000000000001,0.12
2020,1,24,23,30,0,0,0,0.7000000000000001,0.8,161,1003,0.7000000000000001,0.12
2020,1,25,0,30,0,0,0,0.6000000000000001,0.8,162,1003,0.6000000000000001,0.12
2020,1,25,1,30,0,0,0,0.5,0.9,160,1003,0.5,0.12
2020,1,25,2,30,0,0,0,0.5,0.9,159,1002,0.5,0.12
2020,1,25,3,30,0,0,0,0.6000000000000001,1,157,1002,0.6000000000000001,0.12
2020,1,25,4,30,0,0,0,0.8,1.1,155,1002,0.8,0.12
2020,1,25,5,30,0,0,0,1,1.3,152,1002,1,0.12
2020,1,25,6,30,0,0,0,1.3,1.4000000000000001,148,1002,1.3,0.12
2020,1,25,7,30,0,0,0,1.9000000000000001,1.7000000000000002,145,1002,1.8,0.12
2020,1,25,8,30,27,0,27,2.9000000000000004,2.4000000000000004,143,1002,2.4000000000000004,0.12
2020,1,25,9,30,79,4,78,3.7,2.6,141,1002,2.9000000000000004,0.12
2020,1,25,10,30,133,14,129,4.800000000000001,2.7,140,1002,3.4000000000000004,0.12
2020,1,25,11,30,188,26,179,5.9,2.6,141,1002,4,0.12
2020,1,25,12,30,199,41,183,6.800000000000001,2.6,144,1001,4.5,0.12
2020,1,25,13,30,161,19,154,7.2,2.5,147,1000,5,0.12
2020,1,25,14,30,163,47,149,6.800000000000001,2.1,149,1000,5.300000000000001,0.12
2020,1,25,15,30,89,11,87,5.1000000000000005,1.2000000000000002,152,999,5.1000000000000005,0.12
2020,1,25,16,30,17,0,17,3.3000000000000003,1.2000000000000002,159,999,3.3000000000000003,0.12
2020,1,25,17,30,0,0,0,3,1.3,167,999,3,0.12
2020,1,25,18,30,0,0,0,3.2,1.3,176,999,3.2,0.12
2020,1,25,19,30,0,0,0,3.3000000000000003,1.3,184,999,3.3000000000000003,0.12
2020,1,25,20,30,0,0,0,3.4000000000000004,1.3,191,999,3.4000000000000004,0.12
2020,1,25,21,30,0,0,0,3.4000000000000004,1.2000000000000002,195,999,3.4000000000000004,0.12
2020,1,25,22,30,0,0,0,3.2,1.2000000000000002,196,999,3.2,0.12
2020,1,25,23,30,0,0,0,3.4000000000000004,1.4000000000000001,193,998,3.4000000000000004,0.12
2020,1,26,0,30,0,0,0,3.6,1.8,190,998,3.6,0.12
2020,1,26,1,30,0,0,0,3.3000000000000003,2.2,188,998,3.3000000000000003,0.12
2020,1,26,2,30,0,0,0,3.1,2.4000000000000004,187,998,3.1,0.12
2020,1,26,3,30,0,0,0,2.9000000000000004,2.5,188,997,2.9000000000000004,0.12
2020,1,26,4,30,0,0,0,2.8000000000000003,2.5,189,997,2.8000000000000003,0.12
2020,1,26,5,30,0,0,0,2.7,2.6,190,997,2.7,0.12
2020,1,26,6,30,0,0,0,2.6,2.7,193,997,2.6,0.12
2020,1,26,7,30,0,0,0,2.6,2.9000000000000004,196,997,2.5,0.12
2020,1,26,8,30,14,0,14,2.8000000000000003,3,197,998,2.5,0.12
2020,1,26,9,30,31,0,31,3.4000000000000004,3.1,198,998,2.9000000000000004,0.12
2020,1,26,10,30,60,0,60,4.5,3.2,201,998,3.7,0.12
2020,1,26,11,30,85,0,85,5.5,3.6,210,998,4.7,0.12
2020,1,26,12,30,85,1,85,6.2,3.8000000000000003,212,997,5.300000000000001,0.12
2020,1,26,13,30,75,1,75,6.800000000000001,3.9000000000000004,211,997,5.800000000000001,0.12
2020,1,26,14,30,60,1,59,7,3.8000000000000003,211,997,6.2,0.12
2020,1,26,15,30,39,0,39,6.7,3.4000000000000004,210,996,6.300000000000001,0.12
2020,1,26,16,30,10,0,10,6.2,3.5,206,996,6.2,0.12
2020,1,26,17,30,0,0,0,6.2,3.8000000000000003,202,996,6.2,0.12
2020,1,26,18,30,0,0,0,6.300000000000001,4,199,996,6.300000000000001,0.12
2020,1,26,19,30,0,0,0,6.2,4.3,196,996,6.2,0.12
2020,1,26,20,30,0,0,0,6.1000000000000005,4.5,194,996,6.1000000000000005,0.12
